"codestra-middleware-staging-middleware-staging-1","middleware-staging","codestra-middleware-staging","codestra/middleware:staging-b29db772","sha256:b81c125296effc17a33258212d9a71a3c427a972fa9783ec2c060109d167408f","healthy","unless-stopped","codestra-identity-staging_service;codestra-middleware-staging_backend;codestra-n8n-middleware-staging-control;codestra-n8n-staging_edge","8095/tcp","/secrets/[REDACTED]/social/postly_callback_hmac:/run/secrets/[REDACTED];/secrets/[REDACTED]/vicidial-adapter-hmac:/run/secrets/[REDACTED];/secrets/[REDACTED]/vicidial-mtls:/run/secrets/[REDACTED];/opt/codestra/staging/o19-s1/certs/caddy-root.crt:/run/secrets/[REDACTED];/secrets/[REDACTED]/n8n-internal-auth/token:/run/secrets/[REDACTED];/opt/codestra/secrets/[REDACTED]/middleware_client_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/outbox_signature_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/postly/postiz_api_key:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/redis_url:/run/secrets/[REDACTED];/secrets/[REDACTED]/n8n-internal-auth/header_name:/run/secrets/[REDACTED]","unknown"
"codestra-middleware-staging-notification-worker-staging-1","notification-worker-staging","codestra-middleware-staging","codestra/middleware:staging-preflight-n8n-auth-20260801","sha256:ed7accf6d1f9ad7d84f43deba8caa0d58f8c40709c7b54d622d70df56b1f2386","none","unless-stopped","codestra-identity-staging_service;codestra-middleware-staging_backend;codestra-n8n-staging_edge","","/opt/codestra/staging/o19-s1/certs/caddy-root.crt:/run/secrets/[REDACTED];/opt/codestra/secrets/[REDACTED]/middleware_client_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/outbox_signature_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/redis_url:/run/secrets/[REDACTED];/secrets/[REDACTED]/vicidial-adapter-hmac:/run/secrets/[REDACTED];/secrets/[REDACTED]/vicidial-mtls:/run/secrets/[REDACTED]",""
"codestra-middleware-staging-odoo-result-worker-staging-1","odoo-result-worker-staging","codestra-middleware-staging","codestra/middleware:staging-b29db772","sha256:b81c125296effc17a33258212d9a71a3c427a972fa9783ec2c060109d167408f","none","unless-stopped","codestra-identity-staging_service;codestra-middleware-staging_backend;codestra-n8n-staging_edge","","/opt/codestra/staging/o19-s1/certs/caddy-root.crt:/run/secrets/[REDACTED];/opt/codestra/secrets/[REDACTED]/middleware_client_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/redis_url:/run/secrets/[REDACTED];/secrets/[REDACTED]/registry-snapshot-key:/run/secrets/[REDACTED]","unknown"
"codestra-middleware-staging-postgres-1","postgres","codestra-middleware-staging","postgres@sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","healthy","unless-stopped","codestra-middleware-staging_backend","","codestra-middleware-staging_postgres_data:/var/lib/postgresql/data",""
"codestra-middleware-staging-redis-1","redis","codestra-middleware-staging","redis@sha256:bb186d083732f669da90be8b0f975a37812b15e913465bb14d845db72a4e3e08","sha256:bb186d083732f669da90be8b0f975a37812b15e913465bb14d845db72a4e3e08","healthy","unless-stopped","codestra-middleware-staging_backend","","codestra-middleware-staging_redis_data:/data;/secrets/[REDACTED]/redis-auth/redis_url:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/users.acl:/run/secrets/[REDACTED]",""
"codestra-middleware-staging-scheduler-staging-1","scheduler-staging","codestra-middleware-staging","codestra/middleware:staging-preflight-n8n-auth-20260801","sha256:ed7accf6d1f9ad7d84f43deba8caa0d58f8c40709c7b54d622d70df56b1f2386","none","unless-stopped","codestra-middleware-staging_backend","","/secrets/[REDACTED]/outbox_signature_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/redis_url:/run/secrets/[REDACTED]",""
"codestra-middleware-staging-scraper-odoo-delivery-worker-1","scraper-odoo-delivery-worker","codestra-middleware-staging","codestra/middleware:scraper-protected-main-4780bd72","sha256:dc97c48f3a29690635bf28de9f3d2562fac2dadb74b8744ea6e99c1bd4ffcda1","none","unless-stopped","codestra-middleware-staging_backend;codestra-n8n-staging_edge","","/secrets/[REDACTED]/scraper_canary_hmac:/run/secrets/[REDACTED]","4780bd72d1c574af4aed62d374ec50b208e8ea4c"
"codestra-middleware-staging-social-dead-letter-worker-staging-1","social-dead-letter-worker-staging","codestra-middleware-staging","codestra/middleware:social-staging-12cd5fc","sha256:8e4a1afa8ca70a6c9136530074f6f8f1257e9f9a895f705fa50acb6f64b18fe6","none","unless-stopped","codestra-middleware-staging_backend","","/secrets/[REDACTED]/redis-auth/redis_url:/run/secrets/[REDACTED]","unknown"
"codestra-middleware-staging-social-delivery-worker-staging-1","social-delivery-worker-staging","codestra-middleware-staging","codestra/middleware:social-staging-12cd5fc","sha256:8e4a1afa8ca70a6c9136530074f6f8f1257e9f9a895f705fa50acb6f64b18fe6","none","unless-stopped","codestra-middleware-staging_backend","","/secrets/[REDACTED]/redis-auth/redis_url:/run/secrets/[REDACTED]","unknown"
"codestra-middleware-staging-social-reconciliation-worker-staging-1","social-reconciliation-worker-staging","codestra-middleware-staging","codestra/middleware:social-staging-12cd5fc","sha256:8e4a1afa8ca70a6c9136530074f6f8f1257e9f9a895f705fa50acb6f64b18fe6","none","unless-stopped","codestra-middleware-staging_backend","","/secrets/[REDACTED]/redis-auth/redis_url:/run/secrets/[REDACTED]","unknown"
"codestra-middleware-sync-worker-1","middleware-sync-worker","codestra","codestra/middleware@sha256:1a9e13a0c930d36076b5742e17f948dc85d9bc6ace90e58052756c8b1ad42700","sha256:1a9e13a0c930d36076b5742e17f948dc85d9bc6ace90e58052756c8b1ad42700","healthy","unless-stopped","codestra_backend","","/secrets/[REDACTED]/redis_url:/run/secrets/[REDACTED];/secrets/[REDACTED]/webhook_shared_secret:/run/secrets/[REDACTED];/opt/codestra/safety/live-delivery-admission.sh:/usr/local/bin/live-delivery-admission;/secrets/[REDACTED]/middleware-sync-worker-database-url:/run/secrets/[REDACTED];/secrets/[REDACTED]/middleware_secret:/run/secrets/[REDACTED]","b3ca9aa458fef843e3065aeff3397c656349f138"
"codestra-middleware-telephony-provisioning-1","middleware-telephony-provisioning","codestra","codestra/middleware@sha256:1a9e13a0c930d36076b5742e17f948dc85d9bc6ace90e58052756c8b1ad42700","sha256:1a9e13a0c930d36076b5742e17f948dc85d9bc6ace90e58052756c8b1ad42700","healthy","unless-stopped","codestra_backend;codestra_edge","","/opt/codestra/safety/live-delivery-admission.sh:/usr/local/bin/live-delivery-admission;/secrets/[REDACTED]/middleware-telephony-provisioning-database-url:/run/secrets/[REDACTED];/secrets/[REDACTED]/middleware_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis_url:/run/secrets/[REDACTED];/secrets/[REDACTED]:/run/secrets/[REDACTED];/secrets/[REDACTED]/webhook_shared_secret:/run/secrets/[REDACTED]","b3ca9aa458fef843e3065aeff3397c656349f138"
"codestra-middleware-vicidial-adapter-1","middleware-vicidial-adapter","codestra","codestra/middleware@sha256:1a9e13a0c930d36076b5742e17f948dc85d9bc6ace90e58052756c8b1ad42700","sha256:1a9e13a0c930d36076b5742e17f948dc85d9bc6ace90e58052756c8b1ad42700","healthy","unless-stopped","codestra_backend;codestra_edge","","/secrets/[REDACTED]:/run/secrets/[REDACTED];/secrets/[REDACTED]/webhook_shared_secret:/run/secrets/[REDACTED];/opt/codestra/safety/live-delivery-admission.sh:/usr/local/bin/live-delivery-admission;/secrets/[REDACTED]/middleware-vicidial-adapter-database-url:/run/secrets/[REDACTED];/secrets/[REDACTED]/middleware_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis_url:/run/secrets/[REDACTED]","b3ca9aa458fef843e3065aeff3397c656349f138"
"codestra-middleware-webphone-session-issuer-1","middleware-webphone-session-issuer","codestra","ghcr.io/codestra-srl/codestra-middleware@sha256:48dbb4201b4cf8abee1600936a84da52a92969ab124fb44a0007059e75d57e85","sha256:48dbb4201b4cf8abee1600936a84da52a92969ab124fb44a0007059e75d57e85","healthy","unless-stopped","codestra-identity_identity_service;codestra_backend;codestra_edge","","/secrets/[REDACTED]/odoo_identity_hmac:/run/secrets/[REDACTED]/identity_hmac;/secrets/[REDACTED]/provisioning/ca-bundle.crt:/run/secrets/[REDACTED]/ca.crt;/secrets/[REDACTED]/provisioning/client_secret:/run/secrets/[REDACTED]/client_secret;/secrets/[REDACTED]/redis_url:/run/secrets/[REDACTED];/secrets/[REDACTED]/webhook_shared_secret:/run/secrets/[REDACTED];/opt/codestra/safety/live-delivery-admission.sh:/usr/local/bin/live-delivery-admission;/secrets/[REDACTED]/middleware-webphone-session-issuer-database-url:/run/secrets/[REDACTED];/secrets/[REDACTED]/middleware_secret:/run/secrets/[REDACTED]","80954a1ecb4eae49a57a9de245f78fd9a2f825a1"
"codestra-monitoring-alertmanager-1","alertmanager","codestra-monitoring","prom/alertmanager@sha256:9e082985f56f4c8c9f724e18f2288c6708f472e56a5286b8863d080434ea065d","sha256:9e082985f56f4c8c9f724e18f2288c6708f472e56a5286b8863d080434ea065d","healthy","unless-stopped","codestra-monitoring_alerting;codestra-monitoring_monitoring","","/etc/codestra/monitoring/alertmanager.yml:/etc/alertmanager/alertmanager.yml;/opt/codestra/operations/monitoring/templates:/etc/alertmanager/templates;/secrets/[REDACTED]/primary_receiver_url:/run/secrets/[REDACTED];/secrets/[REDACTED]/secondary_receiver_url:/run/secrets/[REDACTED];/secrets/[REDACTED]/recovery_receiver_url:/run/secrets/[REDACTED];/secrets/[REDACTED]/rejected_route_url:/run/secrets/[REDACTED];codestra-monitoring_alertmanager_data:/alertmanager",""
"codestra-monitoring-blackbox-1","blackbox","codestra-monitoring","prom/blackbox-exporter@sha256:e753ff9f3fc458d02cca5eddab5a77e1c175eee484a8925ac7d524f04366c2fc","sha256:e753ff9f3fc458d02cca5eddab5a77e1c175eee484a8925ac7d524f04366c2fc","healthy","unless-stopped","codestra-monitoring_monitoring","","/opt/codestra/operations/monitoring/blackbox.yml:/etc/blackbox/blackbox.yml",""
"codestra-monitoring-cadvisor-1","cadvisor","codestra-monitoring","gcr.io/cadvisor/cadvisor@sha256:3de2bd5203120b866d74a9b283b2ffb8ec382fbf9dc321814700c6ea6f44ec57","sha256:3de2bd5203120b866d74a9b283b2ffb8ec382fbf9dc321814700c6ea6f44ec57","healthy","unless-stopped","codestra-monitoring_monitoring","","/:/rootfs;/sys:/sys;/var/lib/docker:/var/lib/docker;/var/run:/var/run",""
"codestra-monitoring-node-exporter-1","node-exporter","codestra-monitoring","prom/node-exporter@sha256:1b4e4438faca4dd7e001dd445d161a4a2091b0fededa84093b3a8dfeae1f1be0","sha256:1b4e4438faca4dd7e001dd445d161a4a2091b0fededa84093b3a8dfeae1f1be0","healthy","unless-stopped","codestra-monitoring_monitoring","","/:/host;/run/dbus/system_bus_socket:/run/dbus/system_bus_socket",""
"codestra-monitoring-prometheus-1","prometheus","codestra-monitoring","prom/prometheus@sha256:3c42b892cf723fa54d2f262c37a0e1f80aa8c8ddb1da7b9b0df9455a35a7f893","sha256:3c42b892cf723fa54d2f262c37a0e1f80aa8c8ddb1da7b9b0df9455a35a7f893","healthy","unless-stopped","codestra-monitoring_alerting;codestra-monitoring_monitoring;codestra_backend","","codestra-monitoring_prometheus_data:/prometheus;/opt/codestra/operations/monitoring/prometheus.yml:/etc/prometheus/prometheus.yml;/opt/codestra/operations/monitoring/rules:/etc/prometheus/rules;/secrets/[REDACTED]/staging_metrics_client_secret:/run/secrets/[REDACTED]",""
"codestra-monitoring-receiver-receiver-1","receiver","codestra-monitoring-receiver","codestra-monitoring-receiver-receiver","sha256:260fef5b0c1d8eafa29b661612511bdc3b869851b8a36d41a6cdfb5498f23ab4","healthy","unless-stopped","codestra_edge","","codestra-monitoring-receiver_receiver_data:/data;/secrets/[REDACTED]/receiver_bearer:/run/secrets/[REDACTED];/secrets/[REDACTED]/receiver_hmac:/run/secrets/[REDACTED]",""
"codestra-monitoring-redis-exporter-1","redis-exporter","codestra-monitoring","docker.io/oliver006/redis_exporter@sha256:178f95efe97b733ab10e8721c54bee838c125e1e666734dc27a956886fff7a8a","sha256:178f95efe97b733ab10e8721c54bee838c125e1e666734dc27a956886fff7a8a","healthy","unless-stopped","codestra-monitoring_monitoring;codestra_backend","","/secrets/[REDACTED]/redis_exporter_password:/run/secrets/[REDACTED]","9edec39c3a9a88148eebafb835629d07e0a647b8"
"codestra-n8n-1","n8n","codestra","n8nio/n8n@sha256:11524034450080bd0032754892b23ff20be43d72cf320ce75640f7c5475fdca8","sha256:11524034450080bd0032754892b23ff20be43d72cf320ce75640f7c5475fdca8","healthy","unless-stopped","codestra-internal-integration;codestra_backend;codestra_edge","","codestra_n8n_data:/home/node/.n8n;/secrets/[REDACTED]/n8n_db_password:/run/secrets/[REDACTED];/secrets/[REDACTED]/n8n_encryption_key:/run/secrets/[REDACTED];/opt/codestra/safety/live-delivery-admission.sh:/usr/local/bin/live-delivery-admission",""
"codestra-n8n-internal-proxy","n8n-internal-proxy","codestra-internal-n8n","codestra/caddy:2.11.4-hardened-20260723","sha256:269c6bd9b2713a27f8dc34a19a904bb0ba9d8f0f1564913576becd24779674d5","healthy","unless-stopped","codestra-internal-integration;codestra_backend","","/opt/codestra/middleware/deploy/internal-n8n-private/Caddyfile:/etc/caddy/Caddyfile;/etc/codestra/pki/internal-integration/ca.crt:/run/secrets/[REDACTED];/etc/codestra/pki/internal-integration/n8n.crt:/run/secrets/[REDACTED];/etc/codestra/pki/internal-integration/n8n.key:/run/secrets/[REDACTED]",""
"codestra-n8n-staging-n8n-1","n8n","codestra-n8n-staging","n8nio/n8n@sha256:cfe2704ff858395503d42548206c2c99ea351a205e941063a9d9b77b0f404478","sha256:cfe2704ff858395503d42548206c2c99ea351a205e941063a9d9b77b0f404478","healthy","unless-stopped","codestra-n8n-middleware-staging-control;codestra-n8n-staging_backend;codestra-n8n-staging_edge;codestra-provisioning-service_private","","/secrets/[REDACTED]/files/n8n_db_password:/run/secrets/[REDACTED];/secrets/[REDACTED]/files/n8n_encryption_key:/run/secrets/[REDACTED];/secrets/[REDACTED]/files/n8n_jwt_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/password:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/username:/run/secrets/[REDACTED];/opt/codestra/n8n-staging/workflows:/staging-import;/opt/codestra/n8n-staging/scripts/redis-secret-entrypoint.sh:/usr/local/bin/redis-secret-entrypoint.sh;codestra-n8n-staging_n8n_data:/home/node/.n8n",""
"codestra-n8n-staging-postgres-1","postgres","codestra-n8n-staging","postgres@sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","healthy","unless-stopped","codestra-n8n-staging_backend","","/secrets/[REDACTED]/files/n8n_db_password:/run/secrets/[REDACTED];codestra-n8n-staging_postgres_data:/var/lib/postgresql/data",""
"codestra-n8n-staging-redis-1","redis","codestra-n8n-staging","redis@sha256:bb186d083732f669da90be8b0f975a37812b15e913465bb14d845db72a4e3e08","sha256:bb186d083732f669da90be8b0f975a37812b15e913465bb14d845db72a4e3e08","healthy","unless-stopped","codestra-n8n-staging_backend","","codestra-n8n-staging_queue_redis_data:/data;/secrets/[REDACTED]/redis-auth/password:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/username:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/users.acl:/run/secrets/[REDACTED]",""
"codestra-n8n-staging-webhook-1","webhook","codestra-n8n-staging","n8nio/n8n@sha256:cfe2704ff858395503d42548206c2c99ea351a205e941063a9d9b77b0f404478","sha256:cfe2704ff858395503d42548206c2c99ea351a205e941063a9d9b77b0f404478","healthy","unless-stopped","codestra-n8n-middleware-staging-control;codestra-n8n-staging_backend;codestra-n8n-staging_edge;codestra-provisioning-service_private","","/secrets/[REDACTED]/files/n8n_jwt_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/password:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/username:/run/secrets/[REDACTED];/opt/codestra/n8n-staging/scripts/redis-secret-entrypoint.sh:/usr/local/bin/redis-secret-entrypoint.sh;codestra-n8n-staging_n8n_data:/home/node/.n8n;/secrets/[REDACTED]/files/n8n_db_password:/run/secrets/[REDACTED];/secrets/[REDACTED]/files/n8n_encryption_key:/run/secrets/[REDACTED]",""
"codestra-n8n-staging-worker-1","worker","codestra-n8n-staging","n8nio/n8n@sha256:cfe2704ff858395503d42548206c2c99ea351a205e941063a9d9b77b0f404478","sha256:cfe2704ff858395503d42548206c2c99ea351a205e941063a9d9b77b0f404478","healthy","unless-stopped","codestra-n8n-middleware-staging-control;codestra-n8n-staging_backend;codestra-n8n-staging_edge;codestra-provisioning-service_private","","/opt/codestra/n8n-staging/scripts/redis-secret-entrypoint.sh:/usr/local/bin/redis-secret-entrypoint.sh;codestra-n8n-staging_n8n_data:/home/node/.n8n;/secrets/[REDACTED]/files/n8n_db_password:/run/secrets/[REDACTED];/secrets/[REDACTED]/files/n8n_encryption_key:/run/secrets/[REDACTED];/secrets/[REDACTED]/files/n8n_jwt_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/password:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/username:/run/secrets/[REDACTED]",""
"codestra-n8n-staging-worker-2-1","worker-2","codestra-n8n-staging","n8nio/n8n@sha256:cfe2704ff858395503d42548206c2c99ea351a205e941063a9d9b77b0f404478","sha256:cfe2704ff858395503d42548206c2c99ea351a205e941063a9d9b77b0f404478","healthy","unless-stopped","codestra-n8n-middleware-staging-control;codestra-n8n-staging_backend;codestra-n8n-staging_edge;codestra-provisioning-service_private","","codestra-n8n-staging_n8n_data:/home/node/.n8n;/secrets/[REDACTED]/files/n8n_db_password:/run/secrets/[REDACTED];/secrets/[REDACTED]/files/n8n_encryption_key:/run/secrets/[REDACTED];/secrets/[REDACTED]/files/n8n_jwt_secret:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/password:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis-auth/username:/run/secrets/[REDACTED];/opt/codestra/n8n-staging/scripts/redis-secret-entrypoint.sh:/usr/local/bin/redis-secret-entrypoint.sh",""
"codestra-odoo-1","odoo","codestra","odoo@sha256:f54272f31d5f77e4146b887efb3761c98480317daf687e4b4b5e76ed8bcc08c5","sha256:f54272f31d5f77e4146b887efb3761c98480317daf687e4b4b5e76ed8bcc08c5","healthy","unless-stopped","codestra-identity_identity_service;codestra-internal-integration;codestra_backend;codestra_edge","","/secrets/[REDACTED]/odoo_db_password:/run/secrets/[REDACTED];/opt/codestra/scripts/odoo-secret-entrypoint.sh:/usr/local/bin/odoo-secret-entrypoint.sh;/opt/codestra/releases/odoo-addons/67c0b02:/mnt/breero-addons;/opt/codestra/releases/odoo-addons/91e22ef4e69e624142bb3865b16c43a14e8b69d6/call_center_campaign:/mnt/call-center-addons/call_center_campaign;/home/codestra-admin/releases/odoo-callback-1e450061b3db/call_center_campaign:/mnt/extra-addons/call_center_campaign;/home/codestra-admin/releases/odoo-callback-1e450061b3db/codestra_appointments:/mnt/extra-addons/codestra_appointments;/secrets/[REDACTED]/client_secret:/run/secrets/[REDACTED];codestra_odoo_data:/var/lib/odoo;/opt/codestra/config/odoo:/etc/odoo;/opt/codestra/releases/odoo-addons/91e22ef4e69e624142bb3865b16c43a14e8b69d6:/mnt/call-center-addons;/opt/codestra/odoo-addons:/mnt/extra-addons;/opt/codestra/releases/odoo-addons/91e22ef4e69e624142bb3865b16c43a14e8b69d6/ci_addons:/mnt/integration-addons",""
"codestra-odoo-internal-proxy","odoo-internal-proxy","codestra-odoo-internal-proxy","codestra/caddy:2.11.4-hardened-20260723","sha256:269c6bd9b2713a27f8dc34a19a904bb0ba9d8f0f1564913576becd24779674d5","healthy","unless-stopped","codestra-internal-integration;codestra_backend","","/etc/codestra/pki/internal-integration/ca.crt:/run/secrets/[REDACTED];/etc/codestra/pki/internal-integration/odoo.crt:/run/secrets/[REDACTED];/etc/codestra/pki/internal-integration/odoo.key:/run/secrets/[REDACTED];/opt/codestra/middleware/deploy/internal-odoo/Caddyfile:/etc/caddy/Caddyfile",""
"codestra-odoo-staging-odoo-staging-1","odoo-staging","codestra-odoo-staging","odoo@sha256:f54272f31d5f77e4146b887efb3761c98480317daf687e4b4b5e76ed8bcc08c5","sha256:f54272f31d5f77e4146b887efb3761c98480317daf687e4b4b5e76ed8bcc08c5","none","unless-stopped","codestra-identity-staging_service;codestra-odoo-staging_staging_internal","","/opt/codestra/staging/o19-s1/source/ci_addons:/mnt/integration-addons;/etc/codestra/staging/o19-s1/odoo-staging.conf:/run/codestra/odoo-staging.conf.source;/etc/codestra/staging/o19-s1/odoo-admin-password:/run/secrets/[REDACTED];/opt/codestra/staging/o19-s1/certs/caddy-root.crt:/etc/ssl/certs/codestra-caddy-root.crt;/opt/codestra/staging/o19-s1/source:/mnt/call-center-addons;4fb2eacfe94657ca484efb2c049c959d4a8250953eaddf4aebdd9e24c0ff4703:/mnt/extra-addons;/etc/codestra/staging/o19-s1/postgres-password:/run/secrets/[REDACTED];/opt/codestra/staging/o19-s1/staging-entrypoint.sh:/usr/local/sbin/codestra-staging-entrypoint;codestra-odoo-staging_odoo_data:/var/lib/odoo",""
"codestra-odoo-staging-postgres-staging-1","postgres-staging","codestra-odoo-staging","postgres:17-alpine","sha256:742f40ea20b9ff2ff31db5458d127452988a2164df9e17441e191f3b72252193","healthy","unless-stopped","codestra-odoo-staging_staging_internal","","/etc/codestra/staging/o19-s1/postgres-password:/run/secrets/[REDACTED];codestra-odoo-staging_postgres_data:/var/lib/postgresql/data",""
"codestra-odoo-staging-uat-loopback-proxy-1","uat-loopback-proxy","codestra-odoo-staging","python:3.12-alpine","sha256:6d43704baacd1bfbe7c295d7f13079d5d8104ed33568873133f8fc69980419df","none","unless-stopped","codestra-odoo-staging_staging_internal;codestra-odoo-staging_uat_access","19069/tcp","/opt/codestra/staging/o19-s1/uat-loopback-proxy.py:/opt/uat-loopback-proxy.py",""
"codestra-odoo19-identity-menu-staging-postgres-1","postgres","codestra-odoo19-identity-menu-staging","postgres@sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","healthy","unless-stopped","codestra-odoo19-identity-menu-staging_isolated","","/secrets/[REDACTED]/postgres_password:/run/secrets/[REDACTED];codestra-odoo19-identity-menu-staging_postgres_data:/var/lib/postgresql/data",""
"codestra-odoo19-module-staging-callback-tls-1","callback-tls","codestra-odoo19-module-staging","codestra/caddy:2.11.4-hardened-20260723","sha256:269c6bd9b2713a27f8dc34a19a904bb0ba9d8f0f1564913576becd24779674d5","none","unless-stopped","codestra-odoo19-module-staging_isolated;codestra-provisioning-service_private","","/opt/codestra/odoo19-module-staging/Caddyfile.callback:/etc/caddy/Caddyfile;/secrets/[REDACTED]:/run/callback-tls",""
"codestra-odoo19-module-staging-odoo-1","odoo","codestra-odoo19-module-staging","odoo@sha256:f54272f31d5f77e4146b887efb3761c98480317daf687e4b4b5e76ed8bcc08c5","sha256:f54272f31d5f77e4146b887efb3761c98480317daf687e4b4b5e76ed8bcc08c5","healthy","unless-stopped","codestra-identity_identity_service;codestra-odoo19-module-staging_isolated;codestra-provisioning-service_private","","720e5d568c1ee5f0a998e119ff7c93e5a387092f49170bb7191d8b1d97a45a41:/mnt/extra-addons;/opt/codestra/odoo19-vertical-addons:/mnt/vertical-addons;/secrets/[REDACTED]/postgres_password:/run/secrets/[REDACTED];/secrets/[REDACTED]/provisioning_client_secret:/run/secrets/[REDACTED];/root/odoo19-call-center-migration:/mnt/call-center-addons;/opt/codestra/releases/odoo-addons/91e22ef4e69e624142bb3865b16c43a14e8b69d6/call_center_campaign:/mnt/call-center-addons/call_center_campaign;/opt/codestra/releases/odoo-addons/91e22ef4e69e624142bb3865b16c43a14e8b69d6/codestra_mail_inbox:/mnt/staging-mail-inbox-addons/codestra_mail_inbox;/secrets/[REDACTED]/identity_lookup_hmac:/run/secrets/[REDACTED];/opt/codestra/releases/odoo-addons/91e22ef4e69e624142bb3865b16c43a14e8b69d6/call_center_compliance:/mnt/call-center-addons/call_center_compliance;/opt/codestra/releases/odoo-addons/91e22ef4e69e624142bb3865b16c43a14e8b69d6/call_center_orchestration:/mnt/call-center-addons/call_center_orchestration;/root/odoo19-upgrade:/mnt/integration-addons;/secrets/[REDACTED]/odoo_callback_hmac:/run/secrets/[REDACTED];/secrets/[REDACTED]/provisioning_ca.crt:/run/secrets/[REDACTED];codestra-odoo19-module-staging_odoo_data:/var/lib/odoo;/opt/codestra/releases/odoo-addons/91e22ef4e69e624142bb3865b16c43a14e8b69d6/call_center_core:/mnt/call-center-addons/call_center_core;/opt/codestra/releases/odoo-crm-call-followup/3bf43b689da96eb1ab2444c30133a2dc43563be4/odoo_addons/codestra_crm_call_followup:/mnt/crm-call-followup-addons/codestra_crm_call_followup;/opt/codestra/scripts/odoo-secret-entrypoint.sh:/usr/local/bin/odoo-secret-entrypoint.sh;/opt/codestra/releases/odoo-addons/91e22ef4e69e624142bb3865b16c43a14e8b69d6/call_center_lead_validation:/mnt/call-center-addons/call_center_lead_validation",""
"codestra-odoo19-module-staging-postgres-1","postgres","codestra-odoo19-module-staging","postgres@sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","healthy","unless-stopped","codestra-odoo19-module-staging_isolated","","codestra-odoo19-module-staging_postgres_data:/var/lib/postgresql/data;/secrets/[REDACTED]/postgres_password:/run/secrets/[REDACTED]",""
"codestra-odoo19-staging-odoo19-master-staging-1","odoo19-master-staging","codestra-odoo19-staging","odoo@sha256:f54272f31d5f77e4146b887efb3761c98480317daf687e4b4b5e76ed8bcc08c5","sha256:f54272f31d5f77e4146b887efb3761c98480317daf687e4b4b5e76ed8bcc08c5","healthy","unless-stopped","codestra-n8n-staging_edge;codestra-odoo19-staging_backend","","/opt/codestra/odoo19-call-center-addons:/mnt/call-center-addons;124a716fd19bb35800ad3f002409a45249ece62630e39f4321d91ae1372435c5:/mnt/extra-addons;/root/odoo19-upgrade:/mnt/integration-addons;codestra-odoo19-staging_master_odoo_data:/var/lib/odoo",""
"codestra-odoo19-staging-odoo19-scraper-canary-1","odoo19-scraper-canary","codestra-odoo19-staging","odoo@sha256:94a4f480b8039dc9ca2bca9e77e59f97d3311f66e2aad663cf2670be9c66d4ea","sha256:94a4f480b8039dc9ca2bca9e77e59f97d3311f66e2aad663cf2670be9c66d4ea","healthy","unless-stopped","codestra-n8n-staging_edge;codestra-odoo19-staging_backend","","/opt/codestra/staging/odoo-addons-protected-41c90af9:/mnt/extra-addons;/opt/codestra/staging/odoo-addons-reviewed-20260801:/mnt/reviewed-addons;codestra-odoo19-staging_scraper_canary_odoo_data:/var/lib/odoo",""
